Timestamp, Id, Get Frame
1714054336.525315,847
1714054336.557333,848
1714054336.593325,849
1714054336.625321,850
1714054336.657339,851
1714054336.693318,852
1714054336.725333,853
1714054336.757326,854
1714054336.793306,855
1714054336.825317,856
1714054336.857591,857
1714054336.893773,858
1714054336.925325,859
1714054336.957643,860
1714054336.993321,861
1714054337.025326,862
1714054337.057325,863
1714054337.093309,864
1714054337.125337,865
1714054337.15732,866
1714054337.193314,867
1714054337.225598,868
1714054337.257328,869
1714054337.293305,870
1714054337.325516,871
1714054337.35734,872
1714054337.393326,873
1714054337.425321,874
1714054337.457341,875
1714054337.493324,876
1714054337.525316,877
1714054337.557348,878
1714054337.593327,879
1714054337.625317,880
1714054337.657317,881
1714054337.693394,882
1714054337.725639,883
1714054337.757333,884
1714054337.793313,885
1714054337.82533,886
1714054337.85736,887
1714054337.893724,888
1714054337.925327,889
1714054337.957325,890
1714054337.993309,891
1714054338.025303,892
1714054338.057353,893
1714054338.093304,894
1714054338.125342,895
1714054338.157365,896
1714054338.193301,897
1714054338.225309,898
1714054338.257447,899
1714054338.293344,900
1714054338.325328,901
1714054338.357342,902
1714054338.393338,903
1714054338.425329,904
1714054338.457333,905
1714054338.49331,906
1714054338.525341,907
1714054338.557333,908
1714054338.593307,909
1714054338.625372,910
1714054338.657351,911
1714054338.693316,912
1714054338.72532,913
1714054338.757342,914
1714054338.793326,915
1714054338.825351,916
1714054338.857363,917
1714054338.893339,918
1714054338.925328,919
1714054338.957325,920
1714054338.993332,921
1714054339.025332,922
1714054339.057346,923
1714054339.093342,924
1714054339.125355,925
1714054339.157336,926
1714054339.193346,927
1714054339.225348,928
1714054339.257325,929
1714054339.293325,930
1714054339.32534,931
1714054339.357345,932
1714054339.393322,933
1714054339.425332,934
1714054339.457344,935
1714054339.493364,936
1714054339.525324,937
1714054339.557366,938
1714054339.593332,939
1714054339.625325,940
1714054339.657332,941
1714054339.693328,942
1714054339.725347,943
1714054339.757346,944
1714054339.793332,945
1714054339.825332,946
1714054339.857329,947
1714054339.893315,948
1714054339.925331,949
1714054339.957341,950
1714054339.993317,951
1714054340.025348,952
1714054340.057397,953
1714054340.093329,954
1714054340.125328,955
1714054340.157355,956
1714054340.193332,957
1714054340.225348,958
1714054340.257348,959
1714054340.293326,960
1714054340.325324,961
1714054340.357332,962
1714054340.393339,963
1714054340.425331,964
1714054340.457344,965
1714054340.493339,966
1714054340.525363,967
1714054340.557332,968
1714054340.593376,969
1714054340.625373,970
1714054340.657386,971
1714054340.693338,972
1714054340.725369,973
1714054340.75734,974
1714054340.793354,975
1714054340.825333,976
1714054340.85737,977
1714054340.893337,978
1714054340.925338,979
1714054340.957372,980
1714054340.993353,981
1714054341.02534,982
1714054341.057339,983
1714054341.093347,984
1714054341.125341,985
1714054341.157344,986
1714054341.193355,987
1714054341.225348,988
1714054341.257374,989
1714054341.29334,990
1714054341.325364,991
1714054341.357364,992
1714054341.393334,993
1714054341.425356,994
1714054341.457355,995
1714054341.49333,996
1714054341.525351,997
1714054341.557358,998
1714054341.593339,999
1714054341.625334,1000
1714054341.657366,1001
1714054341.693336,1002
1714054341.725336,1003
1714054341.757367,1004
1714054341.793343,1005
1714054341.82534,1006
1714054341.857343,1007
1714054341.893347,1008
1714054341.925336,1009
1714054341.957351,1010
1714054341.993344,1011
1714054342.025366,1012
1714054342.057438,1013
