Timestamp, Id, Get Frame
1714054362.805816,1014
1714054362.809852,1015
1714054362.81355,1016
1714054362.816844,1017
1714054362.857776,1018
1714054362.893685,1019
1714054362.925498,1020
1714054362.957537,1021
1714054362.993947,1022
1714054363.025717,1023
1714054363.057686,1024
1714054363.093749,1025
1714054363.125695,1026
1714054363.157692,1027
1714054363.193835,1028
1714054363.225841,1029
1714054363.257735,1030
1714054363.293516,1031
1714054363.325473,1032
1714054363.357489,1033
1714054363.393523,1034
1714054363.42561,1035
1714054363.457491,1036
1714054363.493497,1037
1714054363.525521,1038
1714054363.557501,1039
1714054363.59347,1040
1714054363.625497,1041
1714054363.657477,1042
1714054363.693458,1043
1714054363.725454,1044
1714054363.757486,1045
1714054363.793468,1046
1714054363.825463,1047
1714054363.857512,1048
1714054363.893463,1049
1714054363.925467,1050
1714054363.957501,1051
1714054363.993478,1052
1714054364.025553,1053
1714054364.057494,1054
1714054364.093485,1055
1714054364.125494,1056
1714054364.15748,1057
1714054364.193486,1058
1714054364.225487,1059
1714054364.257492,1060
1714054364.293463,1061
1714054364.325485,1062
1714054364.357484,1063
1714054364.393469,1064
1714054364.425497,1065
1714054364.457498,1066
1714054364.49351,1067
1714054364.52548,1068
1714054364.557509,1069
1714054364.593486,1070
1714054364.625478,1071
1714054364.657479,1072
1714054364.693497,1073
1714054364.725491,1074
1714054364.757486,1075
1714054364.793487,1076
1714054364.825486,1077
1714054364.857483,1078
1714054364.89347,1079
1714054364.925496,1080
1714054364.957499,1081
1714054364.993493,1082
1714054365.025509,1083
1714054365.05748,1084
1714054365.093471,1085
1714054365.125474,1086
1714054365.157512,1087
1714054365.193468,1088
1714054365.225599,1089
1714054365.257502,1090
1714054365.293494,1091
1714054365.325495,1092
1714054365.357491,1093
1714054365.3935,1094
1714054365.425494,1095
1714054365.457498,1096
1714054365.493717,1097
1714054365.525495,1098
1714054365.557493,1099
1714054365.593481,1100
1714054365.625491,1101
1714054365.657487,1102
1714054365.693471,1103
1714054365.725504,1104
1714054365.757521,1105
1714054365.793471,1106
1714054365.825475,1107
1714054365.8575,1108
1714054365.893499,1109
1714054365.925482,1110
1714054365.957514,1111
1714054365.993492,1112
1714054366.025504,1113
1714054366.057489,1114
1714054366.093508,1115
1714054366.12548,1116
1714054366.157489,1117
1714054366.193492,1118
1714054366.225492,1119
1714054366.257497,1120
1714054366.293472,1121
1714054366.325489,1122
1714054366.357488,1123
1714054366.393464,1124
1714054366.425499,1125
1714054366.457499,1126
1714054366.493497,1127
1714054366.525512,1128
1714054366.557525,1129
1714054366.59348,1130
1714054366.625512,1131
1714054366.657525,1132
1714054366.69351,1133
1714054366.7255,1134
1714054366.757514,1135
1714054366.793505,1136
1714054366.825505,1137
1714054366.857517,1138
1714054366.893523,1139
1714054366.925518,1140
1714054366.957522,1141
1714054366.993494,1142
1714054367.025537,1143
1714054367.057504,1144
1714054367.093486,1145
1714054367.125496,1146
1714054367.157507,1147
1714054367.193484,1148
1714054367.225492,1149
1714054367.257519,1150
1714054367.293484,1151
1714054367.325491,1152
1714054367.357513,1153
1714054367.393491,1154
1714054367.425488,1155
1714054367.457486,1156
1714054367.493502,1157
1714054367.525497,1158
1714054367.557512,1159
1714054367.5935,1160
1714054367.625511,1161
1714054367.657506,1162
1714054367.693482,1163
1714054367.725513,1164
1714054367.757503,1165
1714054367.793493,1166
1714054367.825499,1167
1714054367.857501,1168
1714054367.893495,1169
1714054367.925492,1170
1714054367.957514,1171
1714054367.993482,1172
1714054368.025501,1173
1714054368.057533,1174
1714054368.093508,1175
1714054368.125496,1176
1714054368.157499,1177
1714054368.193506,1178
1714054368.225506,1179
1714054368.257508,1180
1714054368.293528,1181
1714054368.325525,1182
1714054368.357516,1183
1714054368.393503,1184
1714054368.425526,1185
1714054368.457515,1186
1714054368.493503,1187
1714054368.525528,1188
1714054368.557534,1189
1714054368.593501,1190
1714054368.625501,1191
1714054368.657504,1192
1714054368.693496,1193
1714054368.725496,1194
1714054368.757535,1195
1714054368.793501,1196
1714054368.82552,1197
1714054368.857528,1198
1714054368.893508,1199
1714054368.925511,1200
1714054368.957504,1201
1714054368.993515,1202
1714054369.025512,1203
1714054369.05751,1204
1714054369.093513,1205
1714054369.12554,1206
1714054369.157527,1207
1714054369.193499,1208
1714054369.225539,1209
1714054369.257521,1210
1714054369.293486,1211
1714054369.325508,1212
1714054369.357536,1213
1714054369.393505,1214
1714054369.425514,1215
1714054369.457543,1216
1714054369.493522,1217
1714054369.525512,1218
1714054369.557523,1219
1714054369.593546,1220
1714054369.625532,1221
1714054369.657525,1222
1714054369.693511,1223
1714054369.7255,1224
1714054369.757493,1225
1714054369.79349,1226
1714054369.825507,1227
1714054369.857506,1228
1714054369.893487,1229
1714054369.925505,1230
1714054369.95752,1231
1714054369.99349,1232
1714054370.025494,1233
1714054370.057562,1234
1714054370.093512,1235
1714054370.125538,1236
1714054370.157528,1237
1714054370.193509,1238
1714054370.225497,1239
1714054370.257505,1240
1714054370.29351,1241
1714054370.325531,1242
1714054370.357528,1243
1714054370.393527,1244
1714054370.425533,1245
1714054370.457522,1246
1714054370.493494,1247
1714054370.525519,1248
1714054370.557538,1249
1714054370.593502,1250
1714054370.625561,1251
1714054370.657538,1252
1714054370.693514,1253
1714054370.725532,1254
1714054370.75755,1255
1714054370.793524,1256
1714054370.825522,1257
1714054370.857528,1258
1714054370.893515,1259
1714054370.925503,1260
1714054370.957524,1261
1714054370.993524,1262
1714054371.025523,1263
1714054371.057521,1264
1714054371.093536,1265
1714054371.125529,1266
1714054371.157542,1267
1714054371.193508,1268
1714054371.225542,1269
1714054371.257544,1270
1714054371.293519,1271
1714054371.325545,1272
1714054371.357539,1273
1714054371.39352,1274
1714054371.425531,1275
1714054371.457535,1276
1714054371.49352,1277
1714054371.525505,1278
1714054371.557567,1279
1714054371.593548,1280
1714054371.625518,1281
1714054371.657552,1282
1714054371.69355,1283
1714054371.725532,1284
1714054371.757543,1285
1714054371.793531,1286
